id,earnings,occ,ability,age,region,female,education,exp,year
7307,4080.25,21,95,43,3,0,10,31,2004
7308,4495.75,46,54,39,3,0,8,30,2004
7309,3714,14,65,40,2,0,8,1,2004
7310,2470.25,1,38,37,1,0,4,29,2004
7311,5056,47,83,45,4,0,14,30,2004
7312,2862.25,2,82,30,1,0,10,13,2004
7313,3498.7,25,29,34,4,1,4,23,2004
7314,,45,48,41,2,1,4,30,2004
7315,,34,58,38,4,1,8,27,2004
7316,,45,40,40,2,1,4,32,2004
7317,,52,92,39,1,1,10,24,2004
7318,4445.4502,26,77,39,1,1,11,25,2004
7319,4506.5,50,22,42,4,0,2,33,2004
7320,4327.9502,36,41,43,3,1,4,36,2004
7321,3443.5,23,50,33,4,0,5,21,2004
7322,3101,18,33,30,2,0,5,18,2004
7323,2888,12,73,32,2,0,9,20,2004
7324,4131,21,85,46,4,0,10,32,2004
7325,4597.75,23,96,46,1,0,16,1,2004
7326,2391.25,18,20,44,1,0,2,41,2004
7327,,7,66,35,2,1,7,27,2004
7328,3067.7,7,55,36,2,1,9,23,2004
7329,2807.45,13,49,48,3,1,7,1,2004
7330,4179.25,37,27,41,1,0,4,33,2004
7331,4198,48,22,34,2,0,2,26,2004
7332,2841,7,58,47,2,0,10,36,2004
7333,3265.75,4,85,41,1,0,13,24,2004
7334,1995.95,8,30,46,1,1,3,40,2004
7335,3834.25,20,70,40,3,0,8,27,2004
7336,3354.2,26,35,47,4,1,5,39,2004
7337,3336.5,11,53,45,4,0,7,35,2004
7338,4666.5,44,25,39,2,0,4,33,2004
7339,4140.2002,32,89,38,4,1,8,26,2004
7340,2387.25,5,32,39,3,0,4,29,2004
7341,2497,22,28,30,2,0,3,24,2004
7342,4922.9502,43,70,40,1,1,7,1,2004
7343,4841.5,45,36,40,4,0,5,1,2004
7344,2992.7,21,58,35,2,1,9,25,2004
7345,2552.5,16,28,30,2,0,4,19,2004
7346,4806.2002,32,94,38,2,1,10,22,2004
7347,2986.95,23,55,33,1,1,8,1,2004
7348,3352.75,28,35,39,3,0,5,30,2004
7349,4777.9502,45,39,49,3,1,6,38,2004
7350,5134.4502,46,68,39,3,1,7,29,2004
7351,4998.75,50,65,49,3,0,9,36,2004
7352,2947.75,6,67,44,1,0,8,30,2004
7353,4839.2002,35,86,45,4,1,9,32,2004
7354,4614.5,31,85,43,4,0,12,29,2004
7355,5742.7002,39,98,46,4,1,12,27,2004
7356,3349.25,8,51,41,3,0,7,29,2004
7357,2893.95,11,48,45,3,1,5,34,2004
7358,3828.75,36,20,43,1,0,2,41,2004
7359,5091.5,37,71,39,4,0,11,24,2004
7360,2156.45,7,46,33,1,1,6,25,2004
7361,3446.75,22,53,48,1,0,6,36,2004
7362,3674.2,42,34,35,2,1,3,28,2004
7363,2231.95,13,20,41,3,1,2,34,2004
7364,2671.7,21,31,33,4,1,3,27,2004
7365,4566.2002,38,47,38,4,1,7,30,2004
7366,3779,14,61,35,2,0,9,20,2004
7367,,8,81,38,3,0,10,23,2004
7368,4111.7002,21,76,45,4,1,9,35,2004
7369,3211.25,3,89,37,1,0,11,21,2004
7370,5061.25,47,38,41,3,0,5,31,2004
7371,1974.2,4,20,44,2,1,2,38,2004
7372,3772.2,34,48,49,4,1,7,40,2004
7373,3918.2,32,68,44,4,1,9,30,2004
7374,,45,46,44,4,0,7,1,2004
7375,4138.4502,30,96,30,1,1,14,11,2004
7376,3730,25,93,36,2,0,10,20,2004
7377,4295.7002,25,48,49,4,1,7,35,2004
7378,4256.75,13,82,45,1,0,14,28,2004
7379,4857,40,77,42,2,0,11,27,2004
7380,2787.75,4,73,35,3,0,10,24,2004
7381,3291.5,21,29,34,2,0,3,27,2004
7382,5022,44,63,31,2,0,6,18,2004
7383,2204,2,40,42,2,0,5,34,2004
7384,4891.25,47,39,30,3,0,5,23,2004
7385,4535.9502,23,88,34,3,1,13,14,2004
7386,2310.5,2,21,33,2,0,2,26,2004
7387,,25,53,49,2,1,6,40,2004
7388,4083.2002,31,76,37,4,1,13,20,2004
7389,3999.2,28,76,32,4,1,10,18,2004
7390,4088.45,20,92,34,1,1,16,1,2004
7391,2978.2,16,47,37,2,1,5,28,2004
7392,3872,26,68,41,4,0,9,26,2004
7393,4504.75,45,38,30,1,0,6,22,2004
7394,2815.95,22,20,34,1,1,2,26,2004
7395,,18,61,36,2,1,6,24,2004
7396,4612.7002,49,59,33,2,1,6,21,2004
7397,2863.45,23,30,42,1,1,4,33,2004
7398,3149.7,23,24,47,2,1,2,41,2004
7399,4931,47,47,45,2,0,4,36,2004
7400,2930.5,8,83,41,2,0,13,27,2004
7401,3343.95,28,53,37,3,1,6,1,2004
7402,5100,39,99,30,4,0,15,14,2004
7403,,43,21,44,3,1,2,36,2004
7404,5015.4502,34,94,31,1,1,13,13,2004
7405,3149.95,9,37,39,3,1,5,32,2004
7406,4379.4502,33,84,44,1,1,12,29,2004
7407,3714.95,30,27,47,3,1,3,40,2004
7408,2638.75,8,53,30,3,0,7,20,2004
7409,3608.95,30,43,35,3,1,7,1,2004
7410,2914.75,23,21,44,3,0,3,40,2004
7411,3728,12,78,45,2,0,8,30,2004
7412,3271.7,30,25,44,4,1,4,33,2004
7413,4426.25,46,54,36,1,0,5,1,2004
7414,2987.25,23,40,32,1,0,4,21,2004
7415,5276,51,82,45,2,0,13,1,2004
7416,5118.75,49,72,49,3,0,8,36,2004
7417,3697.2,15,88,44,4,1,15,28,2004
7418,3324.2,22,56,30,4,1,9,20,2004
7419,4134.5,41,27,36,2,0,4,27,2004
7420,3929.75,18,72,48,3,0,11,36,2004
7421,2787.5,2,63,47,4,0,6,1,2004
7422,5274,48,71,33,2,0,12,20,2004
7423,3067,27,48,38,2,0,5,1,2004
7424,5160.9502,44,84,43,3,1,9,28,2004
7425,4586.7002,48,32,35,4,1,5,25,2004
7426,5918.2002,44,91,37,4,1,16,20,2004
7427,3392.2,12,88,44,2,1,11,30,2004
7428,4639.4502,46,69,35,1,1,7,25,2004
7429,3804.45,38,38,43,1,1,5,1,2004
7430,4299.75,14,92,44,1,0,16,24,2004
7431,4564.7002,46,43,47,4,1,5,35,2004
7432,4747.75,40,57,32,3,0,9,22,2004
7433,4874.2002,44,81,32,2,1,13,12,2004
7434,,3,20,49,4,0,2,46,2004
7435,2125.2,2,52,38,4,1,7,24,2004
7436,3614,36,39,46,4,0,6,38,2004
7437,2622.25,10,34,37,1,0,5,31,2004
7438,5577.5,47,75,40,4,0,9,25,2004
7439,2697.75,6,83,33,1,0,14,19,2004
7440,4312.2002,35,45,35,2,1,5,24,2004
7441,,23,62,49,1,0,11,33,2004
7442,5002.4502,45,78,32,1,1,8,17,2004
7443,2585.5,8,64,41,4,0,7,31,2004
7444,,3,75,37,3,1,9,24,2004
7445,4330.9502,26,82,33,3,1,9,20,2004
7446,3429.95,32,36,36,3,1,4,28,2004
7447,2664.25,5,64,47,3,0,7,39,2004
7448,3591.75,40,20,41,1,0,2,34,2004
7449,,8,70,43,2,0,9,28,2004
7450,3818.7,19,57,44,2,1,9,29,2004
7451,3570.7,19,66,47,2,1,11,33,2004
7452,3764.25,28,69,35,3,0,10,23,2004
7453,2712.75,9,74,32,3,0,8,20,2004
7454,2080.2,9,24,30,2,1,3,24,2004
7455,3453.25,24,58,36,1,0,10,23,2004
7456,4789.4502,45,37,35,3,1,4,25,2004
7457,4281.7002,35,31,47,2,1,4,39,2004
7458,3671.7,28,64,44,4,1,6,37,2004
7459,5567.25,51,83,31,3,0,13,13,2004
7460,3557.75,24,86,43,1,0,10,32,2004
7461,3330.45,24,45,44,1,1,4,33,2004
7462,3142.2,23,29,35,4,1,4,29,2004
7463,5601.25,50,55,48,3,0,6,35,2004
7464,4043,44,40,35,4,0,6,22,2004
7465,3629.2,31,35,35,4,1,4,26,2004
7466,4011.5,28,49,41,2,0,5,35,2004
7467,2165.95,16,22,43,1,1,3,1,2004
7468,4341.2002,45,24,34,2,1,2,30,2004
7469,2772.5,5,35,44,2,0,5,33,2004
7470,4434.75,42,28,37,3,0,3,32,2004
7471,4232.4502,31,68,42,1,1,9,29,2004
7472,2626.7,4,75,30,2,1,9,15,2004
7473,4644.5,34,98,42,4,0,13,25,2004
7474,4488.75,39,84,42,1,0,8,1,2004
7475,2720,12,60,39,4,0,7,28,2004
7476,3288.2,28,43,49,4,1,5,1,2004
7477,3361.45,17,73,44,1,1,13,27,2004
7478,2130.7,7,21,48,4,1,2,41,2004
7479,2215.5,1,57,41,2,0,5,30,2004
7480,4490.7002,30,75,42,2,1,9,29,2004
7481,4054.75,36,35,48,3,0,3,42,2004
7482,4687.2002,40,69,35,2,1,11,20,2004
7483,3027.95,13,50,31,3,1,6,24,2004
7484,4840.4502,49,62,48,3,1,10,37,2004
7485,4305.75,33,60,41,1,0,8,31,2004
7486,1746.75,5,25,41,3,0,2,1,2004
7487,3801.2,23,60,47,2,1,9,36,2004
7488,2754.45,4,57,31,1,1,5,19,2004
7489,2422.45,14,26,42,3,1,4,1,2004
7490,4194.9502,33,56,46,1,1,9,32,2004
7491,3032.45,13,65,35,1,1,9,21,2004
7492,4817.5,34,94,42,2,0,15,25,2004
7493,2866,5,74,48,2,0,12,32,2004
7494,4133,34,49,41,4,0,8,30,2004
7495,5390.7002,37,96,39,4,1,15,23,2004
7496,2294.45,17,20,38,1,1,3,33,2004
7497,3395.25,5,97,33,3,0,12,17,2004
7498,3615.45,28,55,49,1,1,6,41,2004
7499,2601.5,2,75,33,2,0,8,1,2004
7500,2398.75,10,61,33,1,0,7,22,2004
7501,4924.5,31,87,46,2,0,12,32,2004
7502,,27,45,49,3,0,5,39,2004
7503,3365.7,32,23,44,4,1,3,35,2004
7504,4032.45,25,47,44,3,1,6,35,2004
7505,4004.25,33,48,32,1,0,6,25,2004
7506,3867.45,37,37,35,3,1,5,29,2004
7507,3168.75,14,60,47,3,0,6,38,2004
7508,4130.9502,32,53,39,3,1,6,1,2004
7509,3777.45,38,58,33,1,1,6,21,2004
7510,4178.9502,41,39,41,1,1,5,32,2004
7511,3471.75,26,43,36,1,0,6,28,2004
7512,4378.5,24,92,43,2,0,11,25,2004
7513,3414.25,8,67,45,1,0,11,1,2004
7514,4700.7002,35,81,36,2,1,13,19,2004
7515,3482.25,32,53,48,1,0,6,35,2004
7516,4078.45,36,32,30,3,1,4,21,2004
7517,,43,57,42,1,1,10,26,2004
7518,5149.7002,50,44,48,2,1,6,37,2004
7519,1990.45,2,52,39,1,1,5,31,2004
7520,3335.95,15,69,48,1,1,9,35,2004
7521,3772.7,22,95,35,2,1,13,15,2004
7522,2799.25,7,52,35,1,0,7,25,2004
7523,2506.25,12,33,34,1,0,5,23,2004
7524,4410.7002,37,41,32,4,1,4,21,2004
7525,2511.5,18,24,31,4,0,2,27,2004
7526,,36,79,47,3,0,10,33,2004
7527,3390.7,15,86,44,4,1,10,1,2004
7528,3782.75,14,69,32,3,0,9,20,2004
7529,2551.75,11,46,30,3,0,4,22,2004
7530,2444.7,4,32,31,4,1,5,21,2004
7531,4812.4502,41,85,40,3,1,9,25,2004
7532,3207.95,9,74,33,3,1,8,1,2004
7533,4109.2002,26,68,33,2,1,10,18,2004
7534,5252.5,44,60,45,4,0,6,35,2004
7535,3695.5,34,52,47,2,0,6,39,2004
7536,3858.45,12,99,32,1,1,15,13,2004
7537,4988.9502,51,69,47,3,1,9,34,2004
7538,3607.95,17,96,48,3,1,13,34,2004
7539,3686.95,36,20,38,1,1,2,30,2004
7540,3086.45,14,81,31,3,1,13,11,2004
7541,5030.5,46,48,49,2,0,6,39,2004
7542,5171.7002,49,48,31,2,1,5,23,2004
7543,3271,4,83,36,2,0,13,17,2004
7544,4380.9502,31,67,44,1,1,9,30,2004
7545,3512.5,16,92,49,4,0,13,35,2004
7546,3964.25,40,41,47,1,0,5,39,2004
7547,2616.25,4,47,38,1,0,6,27,2004
7548,2444.95,13,44,48,1,1,5,42,2004
7549,2330.2,6,51,47,4,1,9,32,2004
7550,4367.5,43,56,46,2,0,8,31,2004
7551,2334,10,33,42,4,0,3,36,2004
7552,2246.2,2,67,41,4,1,6,30,2004
7553,4073.25,40,69,38,1,0,10,27,2004
7554,4784.25,39,73,49,1,0,12,1,2004
7555,3203,24,44,38,4,0,6,1,2004
7556,3880,12,69,40,4,0,10,28,2004
7557,2932.95,10,41,39,3,1,4,32,2004
7558,2074.45,7,50,33,1,1,5,1,2004
7559,2101,3,32,36,4,0,3,26,2004
7560,3226.95,16,83,41,1,1,10,24,2004
7561,5980.4502,52,97,35,3,1,13,21,2004
7562,4896.2002,49,52,43,4,1,8,34,2004
7563,4254.5,36,32,47,2,0,5,35,2004
7564,4690.75,47,40,41,3,0,5,30,2004
7565,2250.45,2,50,49,3,1,6,41,2004
7566,5157.4502,51,57,30,1,1,8,17,2004
7567,2511.7,5,54,38,4,1,6,31,2004
7568,,44,44,48,3,1,4,38,2004
7569,4708.5,44,49,45,4,0,8,31,2004
7570,4907.5,46,45,48,2,0,5,37,2004
7571,4015.7,31,45,45,2,1,4,39,2004
7572,4955.5,47,59,36,2,0,10,21,2004
7573,3729.5,29,62,31,2,0,9,16,2004
7574,4052.7002,20,98,38,4,1,16,17,2004
7575,3749.2,27,38,31,4,1,6,1,2004
7576,4822.5,38,85,33,2,0,10,21,2004
7577,4580.9502,42,31,48,3,1,3,44,2004
7578,1934.2,4,37,39,2,1,5,32,2004
7579,4072.45,34,67,30,1,1,11,17,2004
7580,4331.7002,32,94,35,4,1,14,17,2004
7581,3197.95,32,21,39,3,1,2,34,2004
7582,5104,47,93,33,2,0,10,20,2004
7583,3588.7,39,43,33,4,1,5,25,2004
7584,4809.7002,46,69,41,2,1,8,29,2004
7585,4247.25,36,51,36,3,0,5,25,2004
7586,,8,66,42,3,0,9,32,2004
7587,3421,27,34,41,2,0,3,36,2004
7588,1706.5,2,31,41,4,0,3,33,2004
7589,3472,29,33,44,4,0,3,36,2004
7590,4919.7002,46,64,37,4,1,11,21,2004
7591,4118.4502,32,54,30,3,1,8,19,2004
7592,,34,96,31,2,1,17,9,2004
7593,4208.4502,46,45,40,1,1,4,33,2004
7594,4326.7002,39,39,43,2,1,3,39,2004
7595,4543.4502,36,67,48,3,1,11,1,2004
7596,4144.4502,42,44,42,3,1,5,35,2004
7597,2497.75,18,32,45,1,0,4,34,2004
7598,2709.75,13,34,48,1,0,3,40,2004
7599,2031.75,1,42,39,3,0,7,30,2004
7600,4537.75,36,47,44,1,0,7,36,2004
7601,3257,10,45,35,4,0,8,1,2004
7602,4180,33,84,34,4,0,14,14,2004
7603,5451,50,88,36,2,0,13,16,2004
7604,2956.7,14,22,34,2,1,2,27,2004
7605,3000,12,29,37,4,0,3,28,2004
7606,2682.7,12,62,35,2,1,6,27,2004
7607,2811.45,3,66,30,3,1,11,17,2004
7608,3933.25,31,59,48,1,0,8,34,2004
7609,4431.2002,44,21,34,4,1,2,28,2004
7610,3909.5,37,54,33,4,0,8,21,2004
7611,3477.2,13,89,43,2,1,15,26,2004
7612,4342.2002,27,74,32,2,1,11,16,2004
7613,2437.5,8,32,38,2,0,5,1,2004
7614,,43,94,32,4,1,11,15,2004
7615,4421.9502,21,83,49,3,1,9,34,2004
7616,4958,46,64,38,4,0,9,26,2004
7617,,6,22,38,2,1,3,34,2004
7618,4093.4502,36,60,38,3,1,9,23,2004
7619,5074,43,71,45,4,0,10,32,2004
7620,4794,40,89,39,4,0,15,18,2004
7621,4616.75,50,66,41,1,0,8,32,2004
7622,4549.25,35,78,49,3,0,9,39,2004
7623,2741.25,18,30,47,3,0,3,37,2004
7624,4881.7002,50,62,33,2,1,10,21,2004
7625,,29,78,30,2,0,11,12,2004
7626,2695,8,87,30,4,0,13,12,2004
7627,,43,77,43,4,1,9,1,2004
7628,4778.4502,33,68,42,1,1,8,1,2004
7629,,29,64,31,1,0,7,1,2004
7630,4435,48,30,39,4,0,5,30,2004
7631,2862.25,13,42,44,3,0,6,31,2004
7632,3598.75,46,25,32,1,0,4,26,2004
7633,2443.7,16,26,41,4,1,3,35,2004
7634,4647.25,28,91,41,1,0,13,21,2004
7635,4716.25,45,69,40,1,0,8,1,2004
7636,2774.5,12,65,46,2,0,10,32,2004
7637,4095,22,61,36,4,0,10,22,2004
7638,4008.45,27,91,35,3,1,10,19,2004
7639,5010,39,59,43,4,0,8,30,2004
7640,4602.2002,43,26,44,4,1,4,36,2004
7641,5005.75,45,61,41,1,0,8,26,2004
7642,4372,45,57,31,2,0,9,20,2004
7643,4353.9502,41,69,40,1,1,11,24,2004
7644,2509,17,38,37,4,0,4,30,2004
7645,4368.5,41,50,40,4,0,5,29,2004
7646,2282.7,5,36,36,2,1,6,1,2004
7647,1809.2,1,38,37,4,1,5,30,2004
7648,3202.7,31,20,47,2,1,2,41,2004
7649,3769.75,8,89,45,1,0,14,29,2004
7650,3413.45,26,23,39,1,1,3,33,2004
7651,3579.45,14,93,39,1,1,11,21,2004
7652,3448.45,24,25,41,1,1,4,33,2004
7653,,42,25,34,1,0,2,30,2004
7654,3206.25,23,25,43,3,0,3,39,2004
7655,2484,4,63,30,2,0,9,20,2004
7656,5098.2002,48,50,38,4,1,8,24,2004
7657,4321.25,26,98,43,3,0,17,25,2004
7658,4374.5,20,98,31,2,0,10,19,2004
7659,5418,41,89,40,2,0,10,26,2004
7660,1781.5,1,43,34,2,0,4,25,2004
7661,5589.2002,52,90,47,2,1,11,32,2004
7662,3095.45,11,75,45,3,1,7,33,2004
7663,2457.25,3,43,49,3,0,4,41,2004
7664,3265.45,15,98,37,1,1,11,21,2004
7665,2331.75,9,37,36,3,0,4,26,2004
7666,2934.7,7,62,40,2,1,8,27,2004
7667,4587.75,33,55,45,1,0,8,34,2004
7668,3930.5,34,64,44,2,0,7,31,2004
7669,4232.4502,42,63,46,3,1,8,37,2004
7670,1722.45,6,25,42,1,1,3,33,2004
7671,4822.7002,39,78,39,2,1,11,25,2004
7672,4001.5,36,40,38,2,0,4,33,2004
7673,3830.75,30,40,36,1,0,6,28,2004
7674,3680.75,34,54,34,1,0,8,20,2004
7675,5221.5,51,77,44,2,0,11,1,2004
7676,,9,28,42,2,0,3,1,2004
7677,,27,78,36,4,1,9,1,2004
7678,2372.25,6,20,31,1,0,2,25,2004
7679,2964.75,15,31,33,1,0,3,28,2004
7680,4207.2002,35,55,39,2,1,6,32,2004
7681,4592.2002,21,95,35,4,1,10,20,2004
7682,3193,9,89,37,2,0,9,24,2004
7683,2960,13,44,37,4,0,5,30,2004
7684,3531.95,14,57,37,3,1,9,24,2004
7685,4646.2002,31,96,45,2,1,12,26,2004
7686,4320.4502,34,34,37,1,1,5,29,2004
7687,5220.75,46,89,42,3,0,9,1,2004
7688,4270.7002,37,43,41,2,1,6,29,2004
7689,4162.7002,23,73,47,2,1,12,29,2004
7690,3067.2,15,67,37,4,1,11,24,2004
7691,2847.75,4,55,40,3,0,9,28,2004
7692,5939.25,44,86,45,1,0,13,1,2004
7693,4347.9502,48,21,40,1,1,3,30,2004
7694,3595.2,18,46,45,4,1,6,38,2004
7695,3831.75,25,76,33,3,0,8,24,2004
7696,4352.2002,22,88,35,4,1,10,18,2004
7697,3162.5,8,78,46,2,0,8,33,2004
7698,4540.9502,24,94,32,1,1,16,14,2004
7699,,20,25,37,4,0,2,32,2004
7700,3190.2,16,25,40,2,1,4,30,2004
7701,4346.9502,50,44,45,1,1,4,40,2004
7702,4801.7002,36,87,37,4,1,10,25,2004
7703,3920.75,45,27,39,3,0,2,32,2004
7704,2892.75,15,78,30,3,0,9,14,2004
7705,5020,45,87,33,2,0,8,18,2004
7706,4995.75,36,78,33,1,0,12,16,2004
7707,4458.2002,32,70,49,2,1,8,36,2004
7708,3737.75,38,60,32,3,0,6,20,2004
7709,3128.5,37,24,37,4,0,2,33,2004
7710,4505.5,49,34,38,4,0,5,28,2004
7711,2459.75,13,28,33,3,0,4,26,2004
7712,4736.2002,49,52,41,4,1,8,28,2004
7713,3915,40,35,43,2,0,5,34,2004
7714,2013.45,12,33,38,1,1,4,33,2004
7715,3164.45,23,37,37,1,1,5,31,2004
7716,3611.2,26,83,47,4,1,8,38,2004
7717,,51,78,45,2,1,7,32,2004
7718,,8,83,35,4,0,11,19,2004
7719,2852.5,5,73,34,4,0,10,1,2004
7720,3639.5,36,35,39,2,0,6,27,2004
7721,3647.7,10,98,36,4,1,13,1,2004
7722,2123.5,2,43,47,4,0,6,39,2004
7723,5313.5,38,89,49,2,0,13,31,2004
7724,2566.95,11,47,48,3,1,5,36,2004
7725,2950.25,4,77,35,1,0,11,21,2004
7726,3482.45,9,99,45,1,1,10,29,2004
7727,3252.2,32,27,43,4,1,2,36,2004
7728,4255.25,35,56,34,1,0,8,1,2004
7729,2132,2,44,36,4,0,7,24,2004
7730,3168,18,54,46,4,0,6,34,2004
7731,3611.7,20,49,45,4,1,5,37,2004
7732,3197.45,7,89,42,3,1,10,25,2004
7733,4939.75,40,63,45,3,0,10,30,2004
7734,4186.9502,28,53,37,3,1,7,1,2004
7735,3303.45,7,95,37,1,1,15,21,2004
7736,4099.7002,32,50,43,4,1,5,37,2004
7737,5026.5,38,85,48,4,0,14,33,2004
7738,3663.75,9,69,47,3,0,11,34,2004
7739,5002.4502,47,37,41,1,1,5,1,2004
7740,3434.45,23,57,40,3,1,7,29,2004
7741,3987,28,30,48,2,0,3,38,2004
7742,4188.25,40,50,47,1,0,5,37,2004
7743,4665.4502,36,73,33,1,1,10,1,2004
7744,2701.95,6,37,49,3,1,6,36,2004
7745,4021.45,30,95,34,1,1,16,1,2004
7746,4364.25,46,48,47,1,0,5,39,2004
7747,3408.2,23,59,39,2,1,5,29,2004
7748,2737.2,16,26,36,2,1,3,26,2004
7749,2986.45,16,50,49,1,1,7,35,2004
7750,4589.2002,46,30,45,2,1,4,38,2004
7751,5648.5,52,86,34,2,0,13,19,2004
7752,4850.4502,21,99,48,3,1,15,29,2004
7753,4273.2002,30,82,43,4,1,14,24,2004
7754,3250.7,30,20,47,4,1,3,39,2004
7755,4163.5,39,22,44,2,0,3,1,2004
7756,4696.25,37,47,35,1,0,7,23,2004
7757,4695,41,97,32,4,0,11,16,2004
7758,4105.4502,32,36,36,3,1,5,25,2004
7759,2869.45,11,40,34,1,1,4,1,2004
7760,3549.7,40,37,38,4,1,4,31,2004
7761,3496.5,19,38,42,2,0,6,35,2004
7762,4498.25,22,96,32,3,0,15,13,2004
7763,4732.4502,43,90,36,1,1,13,17,2004
7764,3519.7,13,61,36,2,1,9,22,2004
7765,4697.25,49,36,37,1,0,6,27,2004
7766,3580.5,8,74,31,2,0,12,13,2004
7767,5325,42,97,48,4,0,11,36,2004
7768,3353.25,37,24,34,1,0,3,27,2004
7769,5259.2002,48,45,36,4,1,5,28,2004
7770,4798.5,40,52,41,2,0,5,29,2004
7771,,31,35,48,2,0,5,40,2004
7772,3362.2,8,78,43,4,1,10,1,2004
7773,2458.7,4,61,44,4,1,8,35,2004
7774,4422.25,44,36,45,3,0,5,35,2004
7775,2896.25,6,68,35,1,0,11,21,2004
7776,3655.5,17,92,32,4,0,14,13,2004
7777,,47,35,40,2,1,4,30,2004
7778,,21,26,40,1,1,4,30,2004
7779,5315.2002,44,97,49,2,1,13,32,2004
7780,3908.45,25,50,39,3,1,5,33,2004
7781,3009.2,20,55,36,2,1,7,23,2004
7782,3945.25,34,67,42,3,0,7,29,2004
7783,2737.95,2,63,38,1,1,9,24,2004
7784,2858.7,5,56,40,4,1,9,30,2004
7785,2816.75,4,74,42,1,0,10,30,2004
7786,3029.2,9,51,43,2,1,7,32,2004
7787,3358.5,14,93,48,2,0,14,31,2004
7788,4554.7002,35,99,30,2,1,15,12,2004
7789,,12,91,44,1,1,12,31,2004
7790,2983.45,23,26,43,3,1,4,35,2004
7791,2247.5,6,29,34,4,0,4,25,2004
7792,3423.25,3,80,46,3,0,13,31,2004
7793,5050.2002,32,82,44,2,1,14,28,2004
7794,3429.45,27,22,32,1,1,3,25,2004
7795,,9,96,45,3,0,11,1,2004
7796,5341.4502,43,70,43,1,1,9,29,2004
7797,4022,46,33,34,2,0,5,1,2004
7798,3992,36,25,43,4,0,4,38,2004
7799,4694.4502,47,35,37,3,1,5,1,2004
7800,4055.7,27,79,47,4,1,12,31,2004
7801,3541.7,21,53,38,2,1,6,27,2004
7802,4371.75,27,68,44,3,0,11,1,2004
7803,3154.45,12,46,49,1,1,5,37,2004
7804,1669.25,1,37,33,1,0,6,25,2004
7805,,12,50,44,4,0,7,1,2004
7806,2429,7,37,31,4,0,6,20,2004
7807,4106.5,28,93,34,2,0,10,21,2004
7808,5905.7002,50,95,39,4,1,12,1,2004
7809,3894.95,28,38,38,3,1,5,32,2004
7810,5420.4502,39,93,36,3,1,13,19,2004
7811,3037.2,7,56,43,4,1,8,28,2004
7812,4084.5,20,94,32,4,0,12,15,2004
7813,2991.75,10,49,47,1,0,7,36,2004
7814,3951.75,26,63,45,1,0,9,34,2004
7815,3831.95,23,55,44,1,1,8,32,2004
7816,5053.5,47,71,32,4,0,12,17,2004
7817,4539.75,37,69,43,1,0,9,28,2004
7818,3792.5,45,22,45,4,0,3,35,2004
7819,2016.25,5,39,48,3,0,4,41,2004
7820,2103.25,7,24,39,1,0,3,1,2004
7821,3580.7,6,78,39,2,1,10,23,2004
7822,3119.2,22,28,42,2,1,3,38,2004
7823,3697.45,35,38,45,3,1,6,35,2004
7824,4694.5,38,59,40,2,0,10,27,2004
7825,2116.45,3,48,45,3,1,8,31,2004
7826,4517.5,31,68,41,4,0,11,29,2004
7827,3636.75,33,55,30,1,0,9,16,2004
7828,3452.95,17,78,44,1,1,11,30,2004
7829,4733,30,70,47,2,0,11,32,2004
7830,4312.2002,34,61,37,4,1,8,28,2004
7831,4469.5,16,93,48,2,0,16,32,2004
7832,2292.95,1,29,37,1,1,3,1,2004
7833,3616,30,35,32,4,0,5,22,2004
7834,4257.4502,43,34,33,1,1,6,23,2004
7835,2898.2,21,29,30,4,1,4,1,2004
7836,3938.5,31,58,31,4,0,5,25,2004
7837,4623.7002,28,85,34,4,1,10,19,2004
7838,3153.95,15,56,35,3,1,6,26,2004
7839,1815.95,2,28,44,3,1,3,34,2004
7840,2279,4,58,31,2,0,9,18,2004
7841,2416.2,7,44,39,2,1,7,26,2004
7842,2655.25,16,24,36,3,0,2,34,2004
7843,,13,62,44,3,0,6,32,2004
7844,,20,73,49,4,1,12,1,2004
7845,4320.25,35,37,35,1,0,5,27,2004
7846,3725,24,28,35,4,0,4,30,2004
7847,4865.2002,39,98,38,2,1,10,26,2004
7848,3723.75,23,87,48,1,0,11,36,2004
7849,,12,40,47,1,1,6,40,2004
7850,4179.9502,41,57,38,1,1,8,24,2004
7851,2673.95,4,78,30,3,1,13,16,2004
7852,3115.25,24,20,48,1,0,2,39,2004
7853,2174.7,9,28,34,2,1,3,25,2004
7854,2943.7,28,30,35,4,1,4,29,2004
7855,2899.95,6,45,49,1,1,5,42,2004
7856,3353.2,24,54,36,4,1,7,22,2004
7857,3686.25,17,99,37,1,0,14,17,2004
7858,4130.7002,33,67,48,2,1,9,37,2004
7859,2943.2,9,72,32,4,1,12,1,2004
7860,4159.2002,49,23,48,2,1,3,38,2004
7861,4880.4502,35,71,31,1,1,12,13,2004
7862,4812.25,48,77,46,3,0,10,33,2004
7863,4508.9502,31,62,48,1,1,9,36,2004
7864,3151.2,4,74,36,2,1,9,20,2004
7865,3957,33,33,47,2,0,4,36,2004
7866,4751,33,78,42,4,0,8,28,2004
7867,3172.5,2,82,45,4,0,9,35,2004
7868,3841.2,31,58,33,4,1,7,20,2004
7869,4047,23,52,43,4,0,6,30,2004
7870,2183.5,2,50,32,4,0,8,23,2004
7871,2633,3,64,44,4,0,9,30,2004
7872,2018.25,2,36,47,3,0,5,37,2004
